,id,experiences_offered,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,neighbourhood,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month,AMN_24-hour check-in,AMN_air conditioning,AMN_breakfast,AMN_buzzer/wireless intercom,AMN_cable tv,AMN_carbon monoxide detector,AMN_cat(s),AMN_dog(s),AMN_doorman,AMN_dryer,AMN_elevator in building,AMN_essentials,AMN_family/kid friendly,AMN_fire extinguisher,AMN_first aid kit,AMN_free parking on premises,AMN_gym,AMN_hair dryer,AMN_hangers,AMN_heating,AMN_hot tub,AMN_indoor fireplace,AMN_internet,AMN_iron,AMN_kitchen,AMN_laptop friendly workspace,AMN_lock on bedroom door,AMN_other pet(s),AMN_pets allowed,AMN_pets live on this property,AMN_pool,AMN_safety card,AMN_shampoo,AMN_smoke detector,AMN_smoking allowed,AMN_suitable for events,AMN_translation missing: en.hosting_amenity_49,AMN_translation missing: en.hosting_amenity_50,AMN_tv,AMN_washer,AMN_wheelchair accessible,AMN_wireless internet,BED=Airbed,BED=Couch,BED=Futon,BED=Pull-out Sofa,BED=Real Bed,POPTY=Apartment,POPTY=Bed & Breakfast,POPTY=Bungalow,POPTY=Cabin,POPTY=Camper/RV,POPTY=Chalet,POPTY=Condominium,POPTY=Dorm,POPTY=Earth House,POPTY=House,POPTY=Loft,POPTY=Other,POPTY=Tent,POPTY=Townhouse,POPTY=Treehouse,POPTY=Villa,POPTY=Yurt
634,10884543,none,2016-01-27,100%,100%,f,1,1,"['email', 'phone', 'reviews']",f,,35.6089570482,-82.5513122868,t,3,4,1.0,2.0,2.0,,$140.00,,,,$30.00,2,$25.00,2,10,5,7,22,291,7,2016-02-14,2016-04-11,100.0,10.0,9.0,10.0,10.0,10.0,9.0,f,t,2,f,f,3.04,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
635,11186065,none,2016-02-10,100%,90%,f,1,1,"['email', 'phone', 'facebook', 'reviews']",f,,35.596652758,-82.5537352135,t,3,4,2.0,2.0,2.0,,$250.00,,,,$30.00,1,$0.00,2,120,0,8,33,180,10,2016-03-08,2016-04-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,6.52,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
636,12052034,none,2012-07-31,88%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.5986599581,-82.5638929519,t,3,2,1.0,1.0,1.0,,$110.00,,,$250.00,$40.00,1,$0.00,1,1125,8,17,21,21,1,2016-04-11,2016-04-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,1.0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,9444204,none,2015-11-13,100%,100%,t,1,1,"['email', 'phone', 'reviews']",f,,35.604613122,-82.5583521279,t,3,2,1.0,1.0,1.0,,$125.00,,,$200.00,,1,$0.00,2,1125,21,47,77,352,11,2015-12-08,2016-04-05,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,2.44,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,10496018,none,2016-01-05,100%,90%,f,4,4,"['email', 'phone', 'facebook', 'reviews']",f,,35.6036385632,-82.575202848,f,2,2,1.5,1.0,1.0,,$90.00,$375.00,"$1,100.00",$100.00,$10.00,1,$0.00,1,1125,28,56,86,361,3,2016-02-21,2016-03-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,1.5,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
639,10496778,none,2016-01-05,100%,90%,f,4,4,"['email', 'phone', 'facebook', 'reviews']",f,,35.6037163401,-82.5752116078,f,2,2,1.5,1.0,1.0,,$90.00,$375.00,"$1,100.00",$100.00,$10.00,1,$0.00,1,1125,30,60,90,365,3,2016-03-20,2016-04-11,93.0,9.0,9.0,9.0,9.0,9.0,9.0,f,f,2,f,f,2.81,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
640,2108335,none,2012-08-27,100%,100%,t,3,3,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.586012608,-82.5562811593,t,3,8,2.0,3.0,4.0,,$150.00,"$1,500.00","$4,000.00",,$75.00,2,$40.00,2,180,18,34,54,308,99,2013-12-30,2016-04-18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,3,f,f,3.52,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
641,6303415,none,2012-04-24,100%,91%,t,9,9,"['email', 'phone', 'reviews', 'jumio']",t,,35.5929967646,-82.5544115749,t,2,2,1.0,1.0,1.0,,$54.00,$410.00,,,,2,$300.00,2,7,1,22,49,139,24,2015-05-10,2016-03-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,2.07,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
642,10497980,none,2016-01-05,100%,90%,f,4,4,"['email', 'phone', 'facebook', 'reviews']",f,,35.6041012702,-82.5770316073,f,2,4,1.0,1.0,2.0,,$150.00,$250.00,$700.00,,$10.00,1,$0.00,1,1125,30,59,89,364,0,,,,,,,,,,f,f,1,f,f,,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
643,6305325,none,2012-04-24,100%,91%,t,9,9,"['email', 'phone', 'reviews', 'jumio']",t,,35.591314988,-82.5542976679,t,2,2,1.0,1.0,2.0,,$50.00,$410.00,,,,2,$300.00,2,8,14,39,69,159,11,2015-06-14,2016-03-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.06,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
644,9450094,none,2013-11-23,100%,100%,f,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.6048802174,-82.5605857912,t,2,2,1.0,1.0,1.0,,$60.00,$250.00,"$1,000.00",,$10.00,1,$25.00,1,1125,23,51,78,350,26,2015-11-21,2016-04-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,5.13,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
645,5262825,none,2015-02-05,100%,100%,f,2,2,"['email', 'phone', 'google', 'reviews', 'jumio']",t,,35.6050326888,-82.5463373849,t,3,7,2.0,2.0,3.0,,$88.00,$839.00,"$2,982.00",$100.00,$45.00,4,$30.00,1,1125,5,17,31,266,104,2015-04-08,2016-04-13,94.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,2,f,f,8.23,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,6317859,none,2012-04-24,100%,91%,t,9,9,"['email', 'phone', 'reviews', 'jumio']",t,,35.5924333052,-82.5545795174,t,2,2,1.0,1.0,1.0,,$50.00,$410.00,,,,2,$300.00,2,8,28,53,80,170,15,2015-05-21,2015-10-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.34,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
647,10524188,none,2015-03-02,100%,100%,f,1,1,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,,35.5955791713,-82.553836419,t,3,4,1.0,1.0,1.0,,$195.00,,,$250.00,$60.00,2,$40.00,2,1125,15,38,65,328,2,2016-03-15,2016-04-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,1.62,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
648,8443279,none,2014-07-19,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,,35.6101761534,-82.5540184862,f,3,2,1.0,1.0,1.0,,$145.00,,,,$60.00,1,$0.00,2,30,12,28,42,309,9,2015-10-26,2016-01-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,3,f,f,1.52,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,9464561,none,2015-04-27,100%,100%,t,1,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,,35.5963910236,-82.5526334085,t,3,2,1.0,1.0,1.0,,$200.00,,,$250.00,$60.00,1,$0.00,2,1125,9,24,44,319,12,2015-11-28,2016-04-13,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,1,f,f,2.48,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
650,12066885,none,2016-03-27,92%,50%,f,1,1,"['email', 'phone', 'google', 'kba']",t,,35.6079453875,-82.556802483,t,3,4,1.0,2.0,2.0,,$113.00,,,$100.00,$20.00,1,$0.00,2,1125,13,35,47,47,0,,,,,,,,,,f,f,1,f,f,,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
651,2165569,none,2011-11-30,100%,100%,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,,35.6058237105,-82.547945874,t,3,4,1.0,2.0,2.0,,$99.00,$690.00,"$1,800.00",,$50.00,1,$20.00,7,10,15,18,41,198,123,2014-03-04,2016-04-11,92.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,3,f,f,4.74,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,7418991,none,2014-10-29,100%,100%,t,1,1,"['email', 'phone', 'facebook', 'reviews']",f,,35.5914021619,-82.5544475182,f,3,4,1.0,0.0,2.0,,$117.00,$795.00,"$2,900.00",$200.00,$35.00,2,$10.00,1,1125,8,14,21,243,70,2015-07-27,2016-04-15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,7.81,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,80905,none,2011-03-07,100%,79%,f,8,8,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,,35.5970064013,-82.5523701239,t,3,8,1.0,1.0,4.0,,$315.00,"$2,100.00","$5,000.00",$200.00,,2,$25.00,2,100,23,51,81,346,54,2011-09-06,2016-04-19,93.0,9.0,10.0,10.0,10.0,9.0,9.0,f,f,3,f,f,0.96,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
654,2226571,none,2013-01-29,100%,100%,f,7,7,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.6011066013,-82.5573788503,t,2,2,1.0,1.0,1.0,,$139.00,$825.00,"$2,475.00",,,1,$0.00,2,29,11,24,40,280,6,2014-08-04,2015-12-01,97.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f,3,f,f,0.29,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,2226812,none,2013-01-29,100%,100%,f,7,7,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.601057973,-82.5577009935,t,2,2,1.0,1.0,1.0,,$139.00,$825.00,"$2,475.00",,,2,$0.00,1,29,7,25,36,283,9,2014-04-20,2016-03-19,90.0,10.0,8.0,9.0,10.0,10.0,10.0,f,f,3,f,f,0.37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,8531465,none,2013-08-08,100%,100%,t,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.6027480989,-82.5593509929,t,3,2,1.0,0.0,1.0,,$90.00,$800.00,"$2,500.00",$500.00,$50.00,2,$0.00,3,1125,14,31,57,147,22,2015-10-06,2016-04-07,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,f,f,3.32,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,2215202,none,2013-01-29,100%,100%,f,7,7,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.6007940155,-82.5575706315,t,2,2,1.0,1.0,1.0,,$149.00,$895.00,,,,2,$35.00,1,30,10,26,39,297,20,2014-03-30,2016-03-19,97.0,10.0,10.0,9.0,10.0,10.0,9.0,f,f,3,f,f,0.8,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,6399802,none,2013-07-21,100%,100%,f,5,5,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,,35.5908495398,-82.5496978,t,2,2,0.0,1.0,1.0,,$69.00,$390.00,"$1,250.00",$220.00,$12.00,1,$0.00,2,60,18,28,47,317,70,2015-05-19,2016-04-13,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,2,t,t,6.21,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,8485640,none,2014-05-31,88%,67%,t,2,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,,35.6095116495,-82.55875903,t,2,2,1.0,1.0,1.0,,$100.00,"$1,900.00",,,$25.00,2,$10.00,1,1125,7,18,31,186,5,2015-10-10,2015-12-29,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,0.77,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
660,7438838,none,2014-09-14,100%,100%,f,1,1,"['email', 'phone', 'google', 'reviews', 'manual_offline', 'jumio']",t,,35.6080357603,-82.5577759979,t,3,4,1.0,2.0,2.0,,$150.00,"$1,000.00",,,$50.00,1,$0.00,2,1125,6,6,22,22,2,2015-10-13,2016-02-22,90.0,10.0,8.0,10.0,10.0,10.0,9.0,f,t,1,f,f,0.31,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
661,6415234,none,2014-08-13,,,f,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,,35.6019706608,-82.5538233414,t,3,2,1.0,1.0,1.0,,$100.00,$540.00,"$1,900.00",$200.00,,1,$0.00,2,1125,0,0,0,0,5,2015-07-01,2015-12-01,92.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,2,f,f,0.51,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,2222067,none,2014-01-15,75%,97%,f,2,2,"['email', 'phone', 'reviews', 'jumio']",t,,35.5822476288,-82.5581363,t,2,2,1.0,1.0,1.0,,$65.00,$450.00,"$1,695.00",$100.00,,1,$0.00,2,7,18,43,66,156,9,2016-02-14,2016-04-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,3,f,f,4.03,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
663,9562953,none,2013-07-30,70%,60%,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,,35.6057580717,-82.5436686523,t,3,6,2.0,3.0,4.0,,$200.00,$700.00,"$2,700.00",$500.00,$100.00,1,$0.00,5,1125,0,0,0,263,0,,,,,,,,,,f,f,3,f,f,,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
664,8503329,none,2014-10-06,100%,93%,t,2,2,"['email', 'phone', 'facebook', 'reviews']",f,,35.6046600068,-82.5672470211,t,3,4,1.0,1.0,2.0,,$120.00,,,,,1,$0.00,1,1125,5,28,51,315,38,2015-12-14,2016-04-17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,1,f,f,8.84,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,160594,none,2011-07-02,,,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.6144173711,-82.5412665332,t,2,2,1.0,1.0,1.0,,$125.00,,,$300.00,$30.00,1,$50.00,3,730,30,60,90,365,58,2011-08-07,2015-10-19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.01,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
666,11143250,none,2016-02-08,100%,93%,f,1,1,"['email', 'phone', 'reviews']",f,,35.5926254701,-82.5436072759,f,2,2,,1.0,1.0,,$90.00,,,,$10.00,1,$0.00,1,1125,18,48,74,349,7,2016-02-14,2016-04-11,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,3.04,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,6452410,none,2014-05-26,89%,100%,f,1,1,"['email', 'phone', 'reviews']",f,,35.6116950791,-82.550880486,t,3,2,1.0,1.0,1.0,,$115.00,$800.00,"$1,750.00",,$45.00,1,$0.00,2,30,6,31,61,328,25,2015-07-05,2015-11-01,94.0,10.0,10.0,9.0,10.0,10.0,10.0,f,t,3,f,f,2.57,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
668,1212352,none,2013-05-28,100%,100%,f,2,2,"['email', 'phone', 'reviews', 'kba']",t,,35.5994187445,-82.5618912174,t,3,4,1.0,1.0,2.0,,$110.00,$800.00,"$2,900.00",$100.00,$60.00,2,$20.00,3,89,12,27,49,49,92,2013-07-29,2016-04-04,95.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,3,f,f,2.77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,11699287,none,2013-03-24,,,f,1,1,"['email', 'phone', 'reviews', 'jumio']",t,,35.6071762418,-82.5517716215,t,2,2,1.5,1.0,2.0,,$125.00,,,$300.00,$75.00,1,$0.00,2,1125,2,14,17,29,0,,,,,,,,,,f,f,3,f,f,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
670,1223655,none,2011-03-07,100%,79%,f,8,8,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,,35.5967185613,-82.5536234545,t,3,10,2.0,4.0,5.0,,$415.00,"$2,600.00","$6,000.00",$300.00,,2,$25.00,2,60,20,38,66,330,15,2013-07-24,2016-04-17,95.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,3,f,f,0.45,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
671,6528101,none,2011-06-22,90%,67%,f,1,1,"['email', 'phone', 'reviews']",f,,35.6077383614,-82.5485415566,t,3,3,1.0,2.0,2.0,,$115.00,$550.00,"$1,800.00",$100.00,$35.00,2,$10.00,2,30,4,11,18,267,14,2015-08-03,2016-04-17,87.0,9.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,1.6,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
672,4431352,none,2014-10-26,100%,85%,f,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.6011743049,-82.5641678635,t,3,3,1.0,1.0,2.0,,$149.00,,,,$10.00,1,$0.00,1,1125,19,47,77,88,8,2014-12-01,2016-03-20,100.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,1,f,f,0.47,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,4449084,none,2013-10-23,,,t,1,1,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,,35.6071760286,-82.5606120845,t,2,2,1.0,1.0,1.0,,$60.00,$300.00,$800.00,$100.00,$15.00,1,$10.00,1,1125,0,0,0,0,20,2015-02-22,2015-08-07,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,t,t,1.41,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
674,8634354,none,2015-09-29,100%,91%,t,1,1,"['email', 'phone', 'reviews', 'kba']",t,,35.5968606885,-82.5665415662,t,2,2,1.5,1.0,1.0,,$85.00,,,$100.00,$25.00,1,$0.00,1,1125,11,31,59,334,23,2015-10-09,2016-04-17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,2,f,f,3.52,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
